loan_id,borrower_id,loan_amount,funded_amount,term_months,interest_rate,installment,grade,sub_grade,purpose,issue_date,initial_list_status,application_type
18266,847,18000.0,17532.05,60,11.77,387.96,B,B2,car,2022-12-26,w,Joint App
18267,9409,5000.0,4994.13,36,19.85,185.22,D,D2,debt_consolidation,2022-11-19,f,Joint App
18268,10958,25000.0,24353.11,36,17.59,875.42,D,D2,wedding,2022-10-17,w,Individual
18269,1441,5000.0,4926.65,60,12.84,111.69,C,C1,vacation,2022-09-27,f,Joint App
18270,7358,20000.0,19655.77,36,12.59,658.41,C,C1,major_purchase,2023-09-14,f,Joint App
18271,5988,15000.0,14867.83,36,19.51,548.84,D,D4,small_business,2022-11-26,f,Individual
18272,7237,30000.0,29849.17,36,10.7,972.99,B,B4,car,2024-01-22,w,Joint App
18273,10137,15000.0,14728.14,36,5.75,446.39,A,A3,educational,2023-12-31,w,Individual
18274,4649,20000.0,19930.98,36,16.84,709.01,D,D4,debt_consolidation,2023-03-10,f,Joint App
18275,5064,20000.0,19777.55,36,14.41,679.89,C,C4,vacation,2023-07-06,f,Individual
18276,11778,20000.0,19441.63,36,10.29,629.98,B,B4,vacation,2020-06-11,w,Individual
18277,3848,25000.0,24894.32,36,13.57,845.64,C,C2,other,2021-06-22,w,Individual
18278,9299,15000.0,14582.84,36,19.74,540.02,D,D1,major_purchase,2020-03-09,f,Individual
18279,11331,25000.0,24614.56,36,17.25,880.64,D,D3,educational,2020-07-21,f,Joint App
18280,4662,30000.0,29770.22,36,17.55,1069.56,D,D2,educational,2020-08-06,w,Joint App
18281,9669,10000.0,9712.48,36,10.99,317.93,B,B1,wedding,2022-05-10,f,Individual
18282,11581,20000.0,19498.51,36,5.74,590.89,A,A2,debt_consolidation,2020-05-27,f,Joint App
18283,3694,25000.0,24745.4,60,8.82,511.51,B,B4,debt_consolidation,2022-02-04,w,Individual
18284,14804,15000.0,14560.55,36,15.26,506.6,C,C4,medical,2024-05-17,f,Joint App
18285,3578,7500.0,7304.94,36,7.29,226.53,A,A2,other,2020-02-08,w,Joint App
18286,6445,7500.0,7386.46,36,20.53,276.51,E,E2,wedding,2023-09-18,w,Joint App
18287,10019,18000.0,17647.64,36,17.83,636.5,D,D2,other,2021-12-27,f,Individual
18288,10270,10000.0,9998.19,60,12.74,226.16,C,C1,moving,2021-08-19,f,Joint App
18289,5337,7500.0,7487.53,36,11.69,247.59,B,B2,moving,2021-05-12,w,Joint App
18290,14965,20000.0,19727.41,60,6.58,386.73,A,A5,vacation,2022-05-19,w,Joint App
18291,13691,35000.0,34365.73,60,6.25,668.39,A,A4,small_business,2022-03-31,w,Individual
18292,6099,25000.0,24998.71,36,14.26,857.56,C,C5,other,2020-10-04,w,Joint App
18293,7474,12000.0,11749.16,60,22.38,327.04,E,E2,other,2023-04-09,w,Joint App
18294,8064,25000.0,24372.46,60,23.69,696.77,E,E3,medical,2024-02-14,w,Individual
18295,7846,15000.0,14734.26,36,13.68,501.3,C,C2,other,2020-08-09,f,Individual
18296,5128,20000.0,19965.44,36,27.58,821.32,F,F4,wedding,2022-02-05,w,Individual
18297,10996,35000.0,34691.3,60,11.28,759.13,B,B4,medical,2021-03-26,w,Joint App
18298,123,15000.0,14781.03,36,6.96,456.13,A,A2,other,2022-09-21,f,Individual
18299,9209,25000.0,24668.39,36,14.99,855.02,C,C3,educational,2020-08-30,w,Joint App
18300,657,18000.0,17511.09,36,24.36,690.32,F,F4,major_purchase,2020-07-18,w,Individual
18301,4082,15000.0,14683.35,36,13.83,500.63,C,C3,car,2024-01-10,f,Individual
18302,11893,40000.0,38801.25,36,13.25,1312.04,C,C1,credit_card,2022-02-22,w,Joint App
18303,7241,20000.0,19630.99,60,18.55,504.39,D,D1,major_purchase,2023-06-14,f,Individual
18304,7769,35000.0,34472.63,36,12.24,1148.94,C,C2,other,2024-05-25,w,Individual
18305,10839,15000.0,14634.14,36,12.64,490.55,C,C4,moving,2020-02-22,w,Joint App
18306,1096,30000.0,29581.82,36,15.77,1036.65,C,C2,car,2024-05-14,f,Joint App
18307,816,15000.0,14852.41,60,13.07,338.47,C,C5,moving,2022-01-13,f,Joint App
18308,8521,25000.0,24967.09,36,11.62,824.74,B,B2,medical,2024-03-20,w,Joint App
18309,6095,20000.0,19427.57,36,14.39,667.67,C,C4,small_business,2020-09-23,w,Joint App
18310,9673,25000.0,24289.84,36,16.19,856.24,D,D3,small_business,2023-03-10,f,Individual
18311,5047,10000.0,9757.59,36,7.08,301.64,A,A4,credit_card,2021-10-05,f,Individual
18312,786,35000.0,34625.42,36,10.39,1123.62,B,B4,moving,2021-01-22,f,Individual
18313,8556,12000.0,11677.83,36,26.0,470.51,F,F2,moving,2023-04-19,f,Individual
18314,6372,12000.0,11641.05,36,25.02,462.97,F,F4,wedding,2020-11-21,w,Individual
18315,4861,30000.0,29519.6,36,18.91,1080.73,D,D3,major_purchase,2020-06-19,w,Individual
18316,7124,20000.0,19777.43,60,12.17,441.64,C,C4,home_improvement,2023-09-20,w,Individual
18317,13171,10000.0,9717.29,60,15.11,231.74,C,C4,educational,2023-05-28,f,Individual
18318,11150,5000.0,4920.16,60,5.64,94.3,A,A4,wedding,2023-02-12,f,Joint App
18319,488,20000.0,19889.87,60,22.29,552.62,E,E1,small_business,2023-02-11,w,Individual
18320,13031,10000.0,9751.92,60,26.58,295.33,F,F4,educational,2021-09-10,w,Joint App
18321,10803,7500.0,7464.72,36,12.19,248.61,C,C2,major_purchase,2023-08-18,w,Individual
18322,4920,20000.0,19743.83,36,11.22,648.45,B,B2,major_purchase,2020-09-07,f,Joint App
18323,6525,30000.0,29501.96,36,6.82,908.51,A,A1,medical,2022-05-18,f,Individual
18324,11367,20000.0,19945.02,60,7.83,402.79,A,A2,debt_consolidation,2021-01-31,w,Individual
18325,43,15000.0,14801.92,36,5.68,448.16,A,A1,home_improvement,2022-05-12,f,Individual
18326,3859,15000.0,14585.42,60,10.6,314.22,B,B5,wedding,2023-01-12,w,Individual
18327,9822,20000.0,19901.52,36,15.66,696.34,C,C1,home_improvement,2023-12-08,f,Individual
18328,6691,10000.0,9999.71,36,19.39,368.52,D,D4,other,2021-05-31,f,Individual
18329,4317,25000.0,24464.76,36,7.54,761.46,A,A5,educational,2021-10-25,f,Joint App
18330,6854,7500.0,7424.12,36,12.21,247.33,C,C5,small_business,2023-12-14,w,Individual
18331,1489,12000.0,11842.17,36,27.91,489.26,F,F5,major_purchase,2020-01-09,f,Joint App
18332,13520,10000.0,9914.92,36,14.94,343.41,C,C5,small_business,2020-03-05,f,Individual
18333,11061,15000.0,14602.58,60,26.16,438.59,F,F2,credit_card,2021-01-14,f,Joint App
18334,4807,25000.0,24258.82,36,6.93,748.27,A,A5,small_business,2021-12-28,f,Individual
18335,346,20000.0,19433.37,36,11.83,643.89,B,B5,moving,2021-06-07,w,Individual
18336,5261,5000.0,4950.55,36,19.94,183.83,D,D2,medical,2020-09-02,f,Joint App
18337,9883,15000.0,14933.15,36,8.21,469.4,B,B3,other,2020-10-29,w,Individual
18338,6536,12000.0,11789.82,36,30.62,504.51,G,G2,car,2023-07-10,f,Joint App
18339,12020,5000.0,4994.54,36,15.6,174.61,C,C5,other,2022-03-12,w,Joint App
18340,9881,10000.0,9843.09,36,16.8,349.95,D,D2,vacation,2021-12-21,f,Individual
18341,2329,15000.0,14566.15,60,21.7,399.82,E,E3,other,2021-01-01,f,Joint App
18342,70,25000.0,24640.49,36,5.9,748.5,A,A2,home_improvement,2021-10-10,f,Individual
18343,11563,15000.0,14950.26,36,25.51,598.46,F,F1,educational,2022-02-10,w,Joint App
18344,11767,12000.0,11823.89,60,5.9,228.04,A,A3,credit_card,2024-01-08,f,Individual
18345,953,10000.0,9863.61,60,23.37,280.16,E,E2,car,2020-03-28,f,Individual
18346,2224,7500.0,7285.63,36,10.85,238.0,B,B4,home_improvement,2024-01-31,w,Individual
18347,13108,18000.0,17801.37,60,6.85,351.23,A,A4,home_improvement,2020-09-08,f,Joint App
18348,13633,12000.0,11975.06,60,23.67,342.21,E,E4,moving,2022-07-05,w,Individual
18349,12890,12000.0,11804.26,36,19.46,435.45,D,D3,major_purchase,2021-04-16,f,Individual
18350,8964,10000.0,9827.06,60,21.6,269.18,E,E3,wedding,2023-06-12,f,Individual
18351,4214,7500.0,7495.98,36,15.37,261.21,C,C2,car,2021-06-23,f,Joint App
18352,9393,20000.0,19456.19,36,6.01,591.98,A,A2,vacation,2024-01-30,w,Individual
18353,6269,12000.0,11754.48,36,5.92,357.17,A,A2,medical,2021-10-27,f,Joint App
18354,8452,18000.0,17829.29,60,16.92,442.34,D,D1,medical,2022-04-17,f,Joint App
18355,5936,30000.0,29916.98,60,18.75,771.95,D,D4,vacation,2024-02-09,f,Individual
18356,812,10000.0,9820.27,60,6.5,192.14,A,A1,home_improvement,2023-05-31,w,Individual
18357,6062,20000.0,19579.85,36,11.95,649.86,B,B4,debt_consolidation,2023-02-08,f,Individual
18358,13388,20000.0,19446.38,36,27.54,799.55,F,F1,major_purchase,2021-08-23,w,Individual
18359,2799,10000.0,9817.25,60,16.2,239.78,D,D5,debt_consolidation,2023-04-03,w,Individual
18360,3131,35000.0,34219.49,60,10.64,737.89,B,B1,major_purchase,2022-11-05,f,Individual
18361,5064,10000.0,9819.75,60,6.82,193.61,A,A3,moving,2023-04-23,f,Individual
18362,13805,25000.0,24724.77,36,15.27,860.36,C,C1,educational,2022-11-03,w,Individual
18363,6658,5000.0,4979.3,36,16.95,177.4,D,D1,educational,2022-05-24,w,Joint App
18364,10830,10000.0,9730.59,60,17.84,246.25,D,D1,wedding,2020-01-07,f,Individual
18365,1140,10000.0,9759.74,60,6.25,189.82,A,A2,wedding,2023-07-24,f,Joint App
18366,5953,20000.0,19710.33,36,9.4,630.46,B,B5,home_improvement,2021-11-16,w,Individual
18367,8773,40000.0,39697.07,60,21.37,1082.22,E,E4,wedding,2023-11-17,f,Joint App
18368,3317,12000.0,11855.68,36,19.56,437.95,D,D3,debt_consolidation,2022-11-12,f,Individual
18369,13555,7500.0,7476.38,60,25.84,223.14,F,F1,other,2022-02-24,w,Individual
18370,12942,12000.0,11932.28,60,5.72,229.13,A,A1,wedding,2023-01-04,f,Individual
18371,12400,25000.0,24903.71,36,19.85,923.61,D,D3,debt_consolidation,2021-12-20,w,Joint App
18372,8650,18000.0,17887.49,60,20.58,479.7,E,E4,vacation,2023-05-31,f,Joint App
18373,6429,5000.0,4985.63,36,5.95,151.56,A,A2,major_purchase,2022-07-25,f,Joint App
18374,5636,5000.0,4854.43,60,10.96,105.45,B,B3,home_improvement,2021-08-24,f,Joint App
18375,10599,7500.0,7433.53,36,9.61,238.5,B,B3,major_purchase,2020-07-12,w,Joint App
18376,4140,30000.0,29281.69,60,5.68,561.75,A,A4,debt_consolidation,2022-04-16,w,Individual
18377,495,12000.0,11892.11,36,8.8,377.06,B,B2,wedding,2020-04-19,w,Individual
18378,896,40000.0,39802.63,36,5.32,1198.65,A,A2,home_improvement,2023-02-20,f,Individual
18379,9000,10000.0,9745.99,36,13.06,328.66,C,C2,small_business,2023-07-15,f,Individual
18380,8637,7500.0,7331.75,36,22.2,280.76,E,E4,moving,2023-06-09,f,Joint App
18381,7488,20000.0,19471.2,60,5.45,371.47,A,A1,debt_consolidation,2024-02-17,f,Individual
18382,3700,7500.0,7381.56,60,15.54,177.71,C,C2,wedding,2020-10-07,w,Joint App
18383,13432,12000.0,11694.87,36,6.92,360.68,A,A5,wedding,2020-07-14,w,Individual
18384,5740,10000.0,9860.0,60,7.65,198.28,A,A2,debt_consolidation,2022-04-23,w,Joint App
18385,4126,20000.0,19401.47,36,19.02,711.38,D,D1,wedding,2020-11-24,w,Joint App
18386,1739,15000.0,14831.66,36,22.92,573.51,E,E4,major_purchase,2022-12-24,w,Individual
18387,5744,12000.0,11673.18,60,7.75,235.3,A,A2,other,2021-11-12,f,Joint App
18388,13997,7500.0,7417.68,60,7.54,148.78,A,A2,home_improvement,2020-11-27,f,Individual
18389,14100,5000.0,4894.52,60,19.04,127.07,D,D3,wedding,2023-03-30,w,Joint App
18390,4954,40000.0,39508.93,60,16.91,979.99,D,D2,other,2022-05-07,f,Individual
18391,8215,15000.0,14924.94,36,21.48,565.98,E,E3,other,2020-05-25,w,Joint App
18392,8247,5000.0,4912.58,36,23.43,191.27,E,E2,credit_card,2020-03-21,w,Joint App
18393,6879,15000.0,14551.29,36,29.81,616.21,G,G1,medical,2023-03-22,f,Joint App
18394,14863,10000.0,9863.66,36,15.15,342.65,C,C4,educational,2021-07-18,w,Joint App
18395,10289,12000.0,11744.18,36,15.55,410.29,C,C5,major_purchase,2021-05-27,w,Joint App
18396,8850,20000.0,19819.15,36,7.8,619.23,A,A1,vacation,2023-02-20,w,Joint App
18397,13741,30000.0,29419.66,36,12.65,986.31,C,C3,medical,2020-03-03,w,Joint App
18398,6633,7500.0,7292.01,60,26.16,219.02,F,F4,car,2023-01-25,w,Individual
18399,263,10000.0,9969.17,60,7.04,197.59,A,A4,major_purchase,2022-06-16,w,Joint App
18400,6335,10000.0,9794.15,60,12.62,220.95,C,C2,car,2022-03-23,w,Joint App
18401,8398,35000.0,34678.12,36,16.11,1221.06,D,D3,vacation,2023-08-14,f,Individual
18402,14232,30000.0,29323.53,36,5.37,883.73,A,A5,wedding,2020-04-05,f,Individual
18403,2346,20000.0,19528.97,36,13.81,665.65,C,C1,credit_card,2022-01-02,w,Joint App
18404,6073,18000.0,17592.67,36,8.66,556.66,B,B1,other,2020-08-24,w,Individual
18405,8898,20000.0,19737.27,36,15.0,684.2,C,C4,wedding,2021-07-14,w,Joint App
18406,12822,5000.0,4967.92,36,20.96,187.06,E,E1,educational,2020-03-17,w,Joint App
18407,11731,15000.0,14901.55,36,8.88,473.03,B,B5,medical,2021-01-17,f,Joint App
18408,12693,7500.0,7388.17,36,6.0,224.76,A,A4,vacation,2022-12-05,f,Individual
18409,9626,15000.0,14807.42,60,23.19,419.05,E,E1,other,2024-01-26,f,Individual
18410,2647,12000.0,11773.33,36,27.28,482.42,F,F4,home_improvement,2021-04-20,f,Individual
18411,4874,20000.0,19575.58,60,21.02,529.81,E,E1,small_business,2023-01-01,w,Joint App
18412,9898,15000.0,14952.03,60,10.82,323.75,B,B2,other,2021-01-11,f,Individual
18413,1502,5000.0,4999.27,60,22.46,139.39,E,E4,small_business,2023-04-07,w,Joint App
18414,7665,20000.0,19552.98,36,6.03,595.11,A,A2,medical,2022-07-06,f,Joint App
18415,4383,20000.0,19760.49,36,25.24,788.18,F,F5,credit_card,2023-12-12,w,Individual
18416,12087,18000.0,17567.05,60,7.5,352.01,A,A4,moving,2020-01-12,f,Joint App
18417,13596,30000.0,29457.22,60,20.87,794.76,E,E1,moving,2021-09-25,f,Individual
18418,1501,10000.0,9821.47,36,9.5,314.61,B,B3,wedding,2021-02-01,f,Joint App
18419,7289,20000.0,19967.34,60,17.24,498.82,D,D3,small_business,2021-10-30,f,Joint App
18420,8206,10000.0,9952.04,36,25.16,396.53,F,F4,debt_consolidation,2021-09-26,f,Individual
18421,8616,5000.0,4932.3,36,17.39,176.81,D,D3,small_business,2021-01-27,w,Individual
18422,6015,18000.0,17625.01,60,12.88,399.94,C,C5,other,2020-01-21,f,Joint App
18423,7132,20000.0,19774.35,36,12.96,665.9,C,C2,medical,2024-03-10,f,Individual
18424,1995,10000.0,9967.94,36,5.34,300.27,A,A5,wedding,2022-05-20,w,Individual
18425,549,7500.0,7300.11,60,6.9,144.21,A,A5,car,2022-03-04,w,Joint App
18426,5325,5000.0,4993.75,36,8.93,158.64,B,B3,vacation,2024-03-04,w,Individual
18427,12501,10000.0,9835.85,36,11.31,323.46,B,B3,wedding,2023-10-05,w,Individual
18428,5368,12000.0,11930.99,36,15.35,415.64,C,C2,car,2022-04-30,w,Individual
18429,5740,7500.0,7325.97,36,5.93,222.64,A,A2,home_improvement,2022-11-08,w,Individual
18430,9681,15000.0,14794.57,60,18.58,380.37,D,D1,medical,2023-04-16,f,Joint App
18431,899,20000.0,19663.49,36,23.87,770.11,E,E1,major_purchase,2021-11-27,w,Individual
18432,9671,12000.0,11873.56,60,26.78,361.0,F,F3,other,2020-01-20,f,Individual
18433,11804,25000.0,24934.0,36,6.38,762.84,A,A3,educational,2023-08-02,f,Joint App
18434,2013,20000.0,19796.85,36,6.16,603.69,A,A1,major_purchase,2021-02-05,w,Individual
18435,11476,15000.0,14705.03,36,5.84,446.29,A,A5,other,2023-05-31,f,Individual
18436,12787,7500.0,7423.14,60,21.47,202.79,E,E2,small_business,2021-01-21,f,Individual
18437,14018,15000.0,14637.76,36,21.39,554.41,E,E5,small_business,2021-04-09,f,Individual
18438,3242,18000.0,17460.1,60,7.74,351.86,A,A5,wedding,2021-12-26,f,Joint App
18439,6420,12000.0,11710.55,60,10.85,253.74,B,B4,medical,2021-06-06,w,Joint App
18440,9513,7500.0,7383.58,36,29.61,311.87,G,G1,wedding,2023-09-14,f,Individual
18441,8577,40000.0,39608.05,36,22.4,1520.86,E,E2,debt_consolidation,2020-01-06,w,Joint App
18442,4890,15000.0,14888.48,36,11.2,488.84,B,B4,moving,2024-01-27,f,Joint App
18443,529,7500.0,7451.55,36,11.83,246.89,B,B2,other,2022-04-04,f,Individual
18444,10810,15000.0,14550.47,60,15.74,351.83,C,C3,medical,2020-12-07,f,Joint App
18445,13406,15000.0,14877.22,36,17.96,537.55,D,D2,vacation,2021-10-14,f,Joint App
18446,12634,20000.0,19729.61,36,10.34,639.77,B,B5,other,2022-10-12,w,Individual
18447,12966,10000.0,9777.35,36,6.75,300.78,A,A4,moving,2022-12-08,w,Joint App
18448,12082,15000.0,14732.89,60,11.05,320.7,B,B1,car,2020-11-28,f,Joint App
18449,13038,18000.0,17797.41,36,7.8,556.07,A,A5,educational,2023-06-03,f,Joint App
18450,12763,7500.0,7449.58,36,19.9,276.47,D,D2,home_improvement,2022-10-18,w,Individual
18451,5088,18000.0,17498.45,36,10.21,566.35,B,B5,credit_card,2023-01-27,w,Individual
18452,539,35000.0,34756.78,36,7.06,1074.14,A,A3,credit_card,2021-06-28,f,Individual
18453,2753,40000.0,39722.4,36,12.57,1330.19,C,C3,home_improvement,2023-06-03,w,Individual
18454,1131,35000.0,34364.12,36,23.53,1339.74,E,E2,educational,2023-05-09,w,Joint App
18455,6611,12000.0,11719.2,36,21.52,444.66,E,E1,medical,2021-03-22,f,Joint App
18456,13703,18000.0,17822.89,36,8.11,559.41,B,B2,home_improvement,2023-02-11,w,Joint App
18457,10729,35000.0,34548.39,36,16.96,1231.06,D,D3,other,2023-07-26,w,Joint App
18458,5161,20000.0,19690.6,36,5.5,594.58,A,A4,car,2021-10-16,f,Joint App
18459,664,15000.0,14993.82,60,18.32,383.36,D,D1,vacation,2020-04-08,w,Individual
18460,8618,10000.0,9942.63,36,12.1,330.71,C,C2,major_purchase,2024-03-28,f,Individual
18461,10143,10000.0,9906.03,36,15.1,343.88,C,C5,major_purchase,2021-09-09,f,Individual
18462,2913,10000.0,9728.73,36,13.17,328.6,C,C5,medical,2022-11-04,w,Individual
18463,14662,7500.0,7321.94,60,14.68,172.96,C,C1,moving,2020-04-17,w,Individual
18464,3027,10000.0,9985.56,36,12.01,331.71,C,C3,small_business,2021-11-28,w,Individual
18465,10800,15000.0,14580.67,36,8.53,460.48,B,B3,major_purchase,2021-12-07,f,Joint App
18466,4912,35000.0,34110.5,60,14.14,796.17,C,C3,small_business,2022-12-04,w,Individual
18467,4173,20000.0,19563.13,36,22.35,750.67,E,E1,debt_consolidation,2023-01-02,w,Joint App
18468,3374,10000.0,9877.24,36,15.33,344.0,C,C5,wedding,2020-05-11,f,Joint App
18469,2217,15000.0,14734.78,36,8.37,464.25,B,B3,small_business,2023-03-15,w,Joint App
18470,2905,30000.0,29902.82,36,6.06,910.51,A,A1,wedding,2021-10-09,w,Individual
18471,6047,20000.0,19516.87,36,14.33,670.17,C,C4,medical,2023-04-26,f,Individual
18472,7701,18000.0,17892.31,36,7.5,556.56,A,A2,home_improvement,2020-05-06,w,Joint App
18473,5433,20000.0,19672.54,60,16.71,485.85,D,D4,home_improvement,2023-02-28,w,Individual
18474,4744,7500.0,7498.84,60,15.45,180.17,C,C5,car,2023-02-09,f,Individual
18475,13131,25000.0,24535.53,36,17.96,886.53,D,D5,credit_card,2022-10-04,f,Joint App
18476,10193,25000.0,24292.43,36,15.74,850.93,C,C3,credit_card,2023-05-03,w,Joint App
18477,8242,25000.0,24515.81,36,10.22,793.59,B,B3,wedding,2020-06-14,f,Joint App
18478,8386,10000.0,9988.99,36,6.96,308.25,A,A4,medical,2023-02-07,f,Individual
18479,7465,5000.0,4922.04,60,10.46,105.7,B,B3,educational,2022-02-02,f,Individual
18480,2457,7500.0,7284.33,36,25.48,291.48,F,F4,vacation,2022-02-11,f,Individual
18481,9701,20000.0,19542.16,36,12.78,656.38,C,C3,vacation,2020-03-24,w,Individual
18482,1512,30000.0,29455.46,60,15.74,712.24,C,C4,major_purchase,2020-07-28,w,Joint App
18483,12935,25000.0,24258.93,60,19.44,635.18,D,D4,educational,2021-06-14,w,Joint App
18484,6593,10000.0,9852.0,36,17.22,352.33,D,D5,major_purchase,2023-01-01,f,Individual
18485,698,15000.0,14761.54,60,12.01,328.44,C,C1,educational,2021-06-26,f,Individual
18486,14932,12000.0,11706.34,36,7.03,361.62,A,A4,credit_card,2020-06-19,f,Individual
18487,12085,5000.0,4913.86,60,12.48,110.5,C,C2,educational,2022-01-16,f,Individual
18488,5910,30000.0,29109.09,60,7.01,576.53,A,A5,car,2020-12-04,w,Individual
18489,4420,5000.0,4880.51,60,10.88,105.82,B,B4,other,2021-01-29,f,Individual
18490,544,7500.0,7479.53,36,10.73,243.91,B,B4,home_improvement,2020-08-11,f,Individual
18491,11293,25000.0,24585.47,60,11.27,537.86,B,B2,wedding,2024-04-10,f,Individual
18492,13521,15000.0,14706.59,36,19.69,544.23,D,D1,car,2023-03-03,f,Individual
18493,5171,20000.0,19949.06,60,23.44,567.43,E,E4,small_business,2022-02-12,f,Joint App
18494,7644,7500.0,7475.86,36,12.15,248.84,C,C2,small_business,2021-03-09,w,Joint App
18495,13772,18000.0,17613.47,36,6.56,540.32,A,A4,small_business,2021-12-06,w,Individual
18496,7175,10000.0,9947.99,36,27.59,409.28,F,F4,credit_card,2022-03-23,w,Joint App
18497,787,30000.0,29543.22,36,23.18,1146.38,E,E4,educational,2022-01-23,f,Joint App
18498,9440,5000.0,4947.01,60,5.52,94.54,A,A4,small_business,2022-05-22,f,Individual
18499,3219,25000.0,24848.63,36,8.07,779.47,B,B3,debt_consolidation,2024-04-04,w,Individual
18500,5986,12000.0,11673.92,36,19.59,431.41,D,D1,home_improvement,2020-07-18,f,Individual
18501,1873,18000.0,17596.49,36,6.68,540.76,A,A4,vacation,2023-11-01,f,Joint App
18502,10199,15000.0,14989.26,36,17.05,534.78,D,D4,small_business,2022-05-25,w,Individual
18503,8992,30000.0,29500.57,60,22.27,819.31,E,E4,credit_card,2021-10-31,f,Individual
18504,10172,12000.0,11711.19,36,14.02,400.37,C,C4,major_purchase,2023-06-15,f,Joint App
18505,2327,20000.0,19899.04,60,5.83,383.13,A,A3,wedding,2024-04-10,f,Individual
18506,9145,20000.0,19803.02,36,18.47,720.6,D,D1,medical,2020-12-28,w,Individual
18507,1088,5000.0,4885.14,60,7.07,96.89,A,A5,debt_consolidation,2021-12-28,w,Joint App
18508,5531,25000.0,24307.97,36,11.16,797.65,B,B5,major_purchase,2022-07-22,w,Individual
18509,10619,18000.0,17547.36,36,11.25,576.56,B,B5,vacation,2021-02-24,w,Individual
18510,11349,40000.0,38922.96,36,20.76,1461.63,E,E4,moving,2021-06-26,w,Joint App
18511,11639,18000.0,17720.18,36,7.65,552.43,A,A1,debt_consolidation,2020-01-18,w,Individual
18512,13684,12000.0,11976.76,36,23.85,468.94,E,E2,debt_consolidation,2022-04-11,w,Individual
18513,10783,30000.0,29998.73,36,11.98,996.1,B,B5,credit_card,2021-04-26,w,Individual
18514,1026,25000.0,24537.89,36,17.66,882.92,D,D4,home_improvement,2020-12-09,f,Individual
18515,10782,15000.0,14612.7,36,14.19,500.78,C,C4,moving,2024-05-04,w,Joint App
18516,585,12000.0,11803.36,36,13.42,400.09,C,C2,home_improvement,2023-02-14,w,Individual
18517,14261,15000.0,14765.25,36,13.02,497.64,C,C3,debt_consolidation,2022-05-12,f,Joint App
18518,12793,15000.0,14662.82,36,19.57,541.72,D,D5,other,2020-05-03,f,Individual
18519,1293,5000.0,4884.87,60,26.95,149.02,F,F1,debt_consolidation,2023-05-24,w,Joint App
18520,3579,12000.0,11793.88,36,7.17,365.08,A,A1,debt_consolidation,2022-08-19,f,Joint App
18521,2772,7500.0,7491.95,36,27.19,306.62,F,F5,credit_card,2020-08-22,f,Joint App
18522,11019,30000.0,29438.88,36,27.93,1216.58,F,F4,vacation,2020-03-31,w,Joint App
18523,4074,7500.0,7322.59,36,27.29,300.09,F,F5,home_improvement,2021-10-21,f,Joint App
18524,6125,18000.0,17984.58,60,14.88,426.72,C,C5,home_improvement,2021-01-24,w,Joint App
18525,125,20000.0,19635.0,36,18.9,718.75,D,D5,debt_consolidation,2020-05-20,f,Individual
18526,5101,10000.0,9871.17,60,12.16,220.38,C,C2,wedding,2024-03-29,f,Joint App
18527,13562,5000.0,4985.31,36,13.09,168.19,C,C2,wedding,2021-05-04,w,Individual
18528,13444,15000.0,14626.1,36,20.31,545.87,E,E3,other,2023-03-16,f,Joint App
18529,2616,15000.0,14754.61,60,28.09,460.2,G,G5,debt_consolidation,2024-05-08,w,Joint App
18530,12953,25000.0,24812.93,36,13.1,837.24,C,C4,small_business,2021-09-29,f,Individual
18531,13636,10000.0,9706.01,36,12.3,323.77,C,C5,debt_consolidation,2021-12-30,f,Joint App
18532,8614,20000.0,19585.34,36,8.06,614.28,B,B1,educational,2020-08-08,f,Individual
18533,464,25000.0,24770.92,60,21.6,678.52,E,E1,educational,2022-11-22,f,Joint App
18534,456,20000.0,19530.9,36,22.45,750.45,E,E4,major_purchase,2020-05-16,w,Joint App
18535,4562,40000.0,39655.18,60,13.71,916.76,C,C5,medical,2023-05-24,w,Joint App
18536,6589,5000.0,4977.45,60,10.07,105.93,B,B2,wedding,2022-12-20,f,Joint App
18537,299,20000.0,19938.27,36,6.98,615.45,A,A5,car,2023-10-14,w,Individual
18538,3601,7500.0,7465.65,36,5.37,224.99,A,A4,other,2020-10-26,w,Individual
18539,3048,10000.0,9964.95,36,17.41,357.31,D,D4,wedding,2021-02-04,f,Joint App
18540,13349,10000.0,9812.43,60,15.58,236.44,C,C4,educational,2023-07-10,f,Joint App
18541,9137,10000.0,9857.23,60,7.07,195.51,A,A2,medical,2022-02-04,w,Individual
18542,10567,7500.0,7426.31,36,13.66,252.59,C,C5,car,2021-09-08,f,Individual
18543,10693,5000.0,4960.27,60,30.02,160.54,G,G5,debt_consolidation,2024-03-09,w,Individual
18544,13341,7500.0,7305.94,60,30.05,236.6,G,G1,vacation,2022-12-05,w,Joint App
18545,5855,25000.0,24654.24,36,23.51,960.92,E,E1,wedding,2020-10-12,f,Individual
18546,10477,20000.0,19603.26,36,12.28,653.73,C,C2,home_improvement,2020-03-09,f,Individual
18547,2539,10000.0,9944.45,36,23.31,386.56,E,E3,wedding,2023-08-23,f,Joint App
18548,8632,12000.0,11705.39,36,7.57,364.49,A,A3,moving,2021-02-07,w,Joint App
18549,9406,25000.0,24344.44,60,7.02,482.28,A,A1,major_purchase,2022-10-03,w,Joint App
18550,12163,10000.0,9900.57,36,11.93,328.51,B,B5,educational,2023-09-21,f,Joint App
18551,7375,30000.0,29705.08,60,12.59,669.66,C,C5,debt_consolidation,2021-10-16,f,Joint App
