perf_id,loan_id,snapshot_date,loan_status,out_prncp,out_prncp_inv,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_fees,last_payment_date,last_payment_amount
19066,19066,2024-12-31,Current,2069.5,2069.5,3444.98,2831.01,613.97,0.0,0.0,2024-12-27,156.59
19067,19067,2024-12-31,Fully Paid,0.01,0.01,19672.2,17922.28,1749.92,0.0,0.0,2023-09-13,546.45
19068,19068,2024-12-31,Current,5821.79,5821.79,6859.95,5849.02,1010.93,0.0,0.0,2024-12-01,361.05
19069,19069,2024-12-31,Current,22661.63,22661.63,4299.61,1904.07,2395.54,0.0,0.0,2024-12-20,614.23
19070,19070,2024-12-31,Fully Paid,0.02,0.02,22413.96,19622.17,2791.79,0.0,0.0,2024-10-13,622.61
19071,19071,2024-12-31,Current,11270.74,11270.74,14565.97,8152.68,6413.29,0.0,0.0,2024-12-24,469.87
19072,19072,2024-12-31,Current,6775.6,6775.6,14142.24,7823.28,6318.96,0.0,0.0,2024-12-01,614.88
19073,19073,2024-12-31,Current,12573.9,12573.9,15053.7,12232.24,2821.46,0.0,0.0,2024-12-17,792.3
19074,19074,2024-12-31,Fully Paid,0.04,0.04,16986.6,14561.7,2424.9,0.0,0.0,2024-04-15,471.85
19075,19075,2024-12-31,Current,6562.94,6562.94,4137.1,3324.86,812.24,0.0,0.0,2024-12-11,188.05
19076,19076,2024-12-31,Current,4732.88,4732.88,28299.39,19621.76,8677.63,0.0,0.0,2024-12-16,554.89
19077,19077,2024-12-31,Charged Off,16646.57,16646.57,4663.68,3334.44,1329.24,4150.43,332.03,2023-10-16,6.84
19078,19078,2024-12-31,Current,1205.01,1205.01,9779.52,8701.46,1078.06,0.0,0.0,2024-12-15,305.61
19079,19079,2024-12-31,Current,2783.82,2783.82,31033.2,26855.96,4177.24,0.0,0.0,2024-12-25,564.24
19080,19080,2024-12-31,Current,4149.22,4149.22,17547.32,15678.3,1869.02,0.0,0.0,2024-12-13,605.08
19081,19081,2024-12-31,Charged Off,10290.5,10290.5,14296.74,7345.83,6950.91,3788.58,303.09,2021-12-02,310.22
19082,19082,2024-12-31,Current,10805.56,10805.56,2618.72,915.9,1702.82,0.0,0.0,2024-12-10,327.34
19083,19083,2024-12-31,Charged Off,1431.82,1431.82,5483.24,3525.07,1958.17,237.31,18.98,2024-08-04,40.08
19084,19084,2024-12-31,Current,5214.22,5214.22,2441.01,2102.9,338.11,0.0,0.0,2024-12-31,221.91
19085,19085,2024-12-31,Fully Paid,0.06,0.06,6118.92,4946.36,1172.56,0.0,0.0,2024-08-25,169.97
19086,19086,2024-12-31,Current,4922.63,4922.63,6865.6,4865.02,2000.58,0.0,0.0,2024-12-10,343.28
19087,19087,2024-12-31,Fully Paid,0,0,13476.91,9703.59,3773.32,0.0,0.0,2023-06-05,374.31
19088,19088,2024-12-31,Current,3150.43,3150.43,20499.06,14743.29,5755.77,0.0,0.0,2024-12-15,661.26
19089,19089,2024-12-31,Charged Off,11025.38,11025.38,5664.78,3880.79,1783.99,2488.96,199.12,2023-08-08,106.68
19090,19090,2024-12-31,Charged Off,10319.74,10319.74,25688.55,14539.8,11148.75,2805.05,224.4,2024-06-01,118.46
19091,19091,2024-12-31,Fully Paid,0,0,23589.7,19573.36,4016.34,0.0,0.0,2024-05-17,655.25
19092,19092,2024-12-31,Current,21578.0,21578.0,11139.7,7540.92,3598.78,0.0,0.0,2024-12-04,1012.7
19093,19093,2024-12-31,Current,14304.16,14304.16,9890.16,5168.91,4721.25,0.0,0.0,2024-12-17,470.96
19094,19094,2024-12-31,Current,10583.97,10583.97,11580.48,8903.6,2676.88,0.0,0.0,2024-12-14,643.36
19095,19095,2024-12-31,Charged Off,7874.65,7874.65,20745.75,11532.63,9213.12,1425.79,114.06,2023-01-18,159.79
19096,19096,2024-12-31,Current,1423.69,1423.69,15898.85,13510.63,2388.22,0.0,0.0,2024-12-17,289.07
19097,19097,2024-12-31,Current,8213.52,8213.52,16046.18,11254.05,4792.13,0.0,0.0,2024-12-19,697.66
19098,19098,2024-12-31,Current,14150.94,14150.94,35713.86,25805.23,9908.63,0.0,0.0,2024-12-27,850.33
19099,19099,2024-12-31,Current,3034.94,3034.94,24047.16,16564.77,7482.39,0.0,0.0,2024-12-03,453.72
19100,19100,2024-12-31,Current,1149.77,1149.77,7272.6,6338.81,933.79,0.0,0.0,2024-12-07,234.6
19101,19101,2024-12-31,Fully Paid,0.01,0.01,16083.36,11653.97,4429.39,0.0,0.0,2024-08-30,446.76
19102,19102,2024-12-31,Current,11311.34,11311.34,7656.6,3534.27,4122.33,0.0,0.0,2024-12-20,638.05
19103,19103,2024-12-31,Fully Paid,0.11,0.11,15175.8,11992.13,3183.67,0.0,0.0,2023-04-23,421.55
19104,19104,2024-12-31,Current,7825.18,7825.18,7562.62,3926.95,3635.67,0.0,0.0,2024-12-26,290.87
19105,19105,2024-12-31,Fully Paid,0,0,9684.98,7464.26,2220.72,0.0,0.0,2024-12-17,268.93
19106,19106,2024-12-31,Current,15243.18,15243.18,11681.67,4602.63,7079.04,0.0,0.0,2024-12-30,556.27
19107,19107,2024-12-31,Fully Paid,0.15,0.15,13112.64,11714.73,1397.91,0.0,0.0,2023-11-01,364.24
19108,19108,2024-12-31,Current,20330.17,20330.17,9537.75,4145.2,5392.55,0.0,0.0,2024-12-21,635.85
19109,19109,2024-12-31,Current,4250.14,4250.14,14962.42,10635.02,4327.4,0.0,0.0,2024-12-19,325.27
19110,19110,2024-12-31,Current,4583.81,4583.81,37723.2,30060.4,7662.8,0.0,0.0,2024-12-08,1178.85
19111,19111,2024-12-31,Current,16965.8,16965.8,12552.02,7922.8,4629.22,0.0,0.0,2024-12-29,545.74
19112,19112,2024-12-31,Current,3693.95,3693.95,10098.4,8157.63,1940.77,0.0,0.0,2024-12-12,388.4
19113,19113,2024-12-31,Current,1886.29,1886.29,21852.6,12760.78,9091.82,0.0,0.0,2024-12-05,397.32
19114,19114,2024-12-31,Current,2878.47,2878.47,22556.8,16950.08,5606.72,0.0,0.0,2024-12-18,425.6
19115,19115,2024-12-31,Current,7093.44,7093.44,5164.38,2679.71,2484.67,0.0,0.0,2024-12-30,397.26
19116,19116,2024-12-31,Fully Paid,540.12,540.12,32159.72,24137.6,8022.12,0.0,0.0,2024-12-12,545.08
19117,19117,2024-12-31,Current,1163.8,1163.8,10702.26,8761.99,1940.27,0.0,0.0,2024-12-09,198.19
19118,19118,2024-12-31,Fully Paid,0,0,32058.6,29486.89,2571.71,0.0,0.0,2024-12-12,890.4
19119,19119,2024-12-31,Fully Paid,0,0,40343.66,34097.05,6246.61,0.0,0.0,2024-04-23,1120.56
19120,19120,2024-12-31,Fully Paid,0,0,26225.25,19718.03,6507.22,0.0,0.0,2024-01-29,728.45
19121,19121,2024-12-31,Current,6152.53,6152.53,4123.28,3607.06,516.22,0.0,0.0,2024-12-31,294.52
19122,19122,2024-12-31,Fully Paid,0.07,0.07,46866.96,34395.36,12471.6,0.0,0.0,2023-03-05,1301.86
19123,19123,2024-12-31,Fully Paid,0,0,10302.0,7496.21,2805.79,0.0,0.0,2023-04-05,286.05
19124,19124,2024-12-31,Fully Paid,0,0,12280.82,9824.18,2456.64,0.0,0.0,2023-05-18,340.92
19125,19125,2024-12-31,Current,5233.96,5233.96,13161.96,9649.66,3512.3,0.0,0.0,2024-12-09,313.38
19126,19126,2024-12-31,Current,1612.18,1612.18,12863.1,8374.7,4488.4,0.0,0.0,2024-12-30,242.7
19127,19127,2024-12-31,Fully Paid,0.13,0.13,49763.52,39473.42,10290.1,0.0,0.0,2023-10-15,1382.32
19128,19128,2024-12-31,Current,11079.7,11079.7,5970.03,3628.65,2341.38,0.0,0.0,2024-12-30,542.73
19129,19129,2024-12-31,Current,18616.29,18616.29,8002.9,6146.09,1856.81,0.0,0.0,2024-12-23,800.29
19130,19130,2024-12-31,Current,6930.82,6930.82,12369.94,8005.64,4364.3,0.0,0.0,2024-12-13,562.27
19131,19131,2024-12-31,Fully Paid,0.04,0.04,26748.72,24380.23,2368.49,0.0,0.0,2024-09-09,743.02
19132,19132,2024-12-31,Fully Paid,0.06,0.06,20234.16,14787.24,5446.92,0.0,0.0,2023-07-14,562.06
19133,19133,2024-12-31,Current,623.39,623.39,10715.1,9301.62,1413.48,0.0,0.0,2024-12-11,315.15
19134,19134,2024-12-31,Current,24412.42,24412.42,8932.24,5018.32,3913.92,0.0,0.0,2024-12-08,1116.53
19135,19135,2024-12-31,Current,5346.89,5346.89,18459.8,14440.11,4019.69,0.0,0.0,2024-12-14,401.3
19136,19136,2024-12-31,Current,7809.69,7809.69,12420.36,10174.14,2246.22,0.0,0.0,2024-12-13,345.01
19137,19137,2024-12-31,Fully Paid,0,0,13691.46,9922.14,3769.32,0.0,0.0,2024-04-27,380.26
19138,19138,2024-12-31,Current,14621.36,14621.36,4159.32,3101.9,1057.42,0.0,0.0,2024-12-10,346.61
19139,19139,2024-12-31,Current,3357.26,3357.26,13901.28,11462.31,2438.97,0.0,0.0,2024-12-12,289.61
19140,19140,2024-12-31,Charged Off,18042.61,18042.61,4197.7,1833.74,2363.96,6996.74,559.74,2023-11-28,266.07
19141,19141,2024-12-31,Fully Paid,0,0,8359.43,7404.69,954.74,0.0,0.0,2023-01-28,232.08
19142,19142,2024-12-31,Current,2109.07,2109.07,8954.04,7835.9,1118.14,0.0,0.0,2024-12-25,308.76
19143,19143,2024-12-31,Current,13788.29,13788.29,7869.4,5644.42,2224.98,0.0,0.0,2024-12-11,393.47
19144,19144,2024-12-31,Current,23189.15,23189.15,23345.42,16706.94,6638.48,0.0,0.0,2024-12-16,1373.26
19145,19145,2024-12-31,Charged Off,15525.36,15525.36,7592.3,4244.84,3347.46,2274.37,181.95,2022-11-19,276.03
19146,19146,2024-12-31,Fully Paid,0,0,8807.17,7368.83,1438.34,0.0,0.0,2023-04-03,244.42
19147,19147,2024-12-31,Current,2710.2,2710.2,17109.52,15088.15,2021.37,0.0,0.0,2024-12-01,551.92
19148,19148,2024-12-31,Current,18977.83,18977.83,15357.5,10949.69,4407.81,0.0,0.0,2024-12-06,614.3
19149,19149,2024-12-31,Fully Paid,0,0,21202.89,14650.94,6551.95,0.0,0.0,2023-12-09,588.94
19150,19150,2024-12-31,Current,18966.84,18966.84,10536.84,5515.14,5021.7,0.0,0.0,2024-12-03,585.38
19151,19151,2024-12-31,Fully Paid,0,0,13145.58,9872.97,3272.61,0.0,0.0,2024-03-04,364.98
19152,19152,2024-12-31,Current,965.18,965.18,16665.1,13650.93,3014.17,0.0,0.0,2024-12-04,490.15
19153,19153,2024-12-31,Fully Paid,0.18,0.18,11678.76,9813.62,1865.14,0.0,0.0,2024-10-04,324.41
19154,19154,2024-12-31,Current,6801.7,6801.7,4390.1,3131.2,1258.9,0.0,0.0,2024-12-16,337.7
19155,19155,2024-12-31,Fully Paid,0.19,0.19,14804.28,11974.15,2830.13,0.0,0.0,2024-05-03,411.23
19156,19156,2024-12-31,Current,1152.93,1152.93,7710.56,6212.17,1498.39,0.0,0.0,2024-12-27,148.28
19157,19157,2024-12-31,Current,6579.9,6579.9,8465.68,3269.2,5196.48,0.0,0.0,2024-12-02,291.92
19158,19158,2024-12-31,Fully Paid,0,0,47612.72,34791.1,12821.62,0.0,0.0,2023-04-05,1322.42
19159,19159,2024-12-31,Fully Paid,0,0,17847.48,11861.29,5986.19,0.0,0.0,2024-11-24,495.53
19160,19160,2024-12-31,Fully Paid,0,0,25892.9,19911.45,5981.45,0.0,0.0,2024-03-25,719.15
19161,19161,2024-12-31,Charged Off,13448.92,13448.92,3396.06,1494.08,1901.98,4015.65,321.25,2022-02-03,121.21
19162,19162,2024-12-31,Current,13371.8,13371.8,3967.7,1582.12,2385.58,0.0,0.0,2024-12-19,396.77
19163,19163,2024-12-31,Fully Paid,0,0,13005.7,9705.08,3300.62,0.0,0.0,2024-11-13,361.25
19164,19164,2024-12-31,Current,6065.33,6065.33,16643.76,8525.13,8118.63,0.0,0.0,2024-12-11,396.28
19165,19165,2024-12-31,Fully Paid,1041.76,1041.76,36963.85,28650.91,8312.94,0.0,0.0,2024-12-09,1056.11
19166,19166,2024-12-31,Current,19293.19,19293.19,13680.66,10323.15,3357.51,0.0,0.0,2024-12-05,977.19
19167,19167,2024-12-31,Current,13340.87,13340.87,24562.62,21302.33,3260.29,0.0,0.0,2024-12-24,1067.94
19168,19168,2024-12-31,Fully Paid,0,0,21414.94,14651.63,6763.31,0.0,0.0,2024-11-24,594.84
19169,19169,2024-12-31,Fully Paid,0.11,0.11,13663.08,11656.63,2006.45,0.0,0.0,2023-09-07,379.53
19170,19170,2024-12-31,Current,10700.18,10700.18,11363.48,6967.42,4396.06,0.0,0.0,2024-12-28,668.44
19171,19171,2024-12-31,Current,2561.86,2561.86,2980.03,2307.93,672.1,0.0,0.0,2024-12-08,96.13
19172,19172,2024-12-31,Fully Paid,0,0,37527.45,34270.81,3256.64,0.0,0.0,2023-10-21,1042.4
19173,19173,2024-12-31,Current,16823.95,16823.95,23137.8,17141.24,5996.56,0.0,0.0,2024-12-22,1156.89
19174,19174,2024-12-31,Charged Off,15062.32,15062.32,11158.77,4830.66,6328.11,4005.92,320.47,2021-12-10,164.87
19175,19175,2024-12-31,Current,2818.75,2818.75,2800.75,2081.35,719.4,0.0,0.0,2024-12-24,164.75
19176,19176,2024-12-31,Current,30230.31,30230.31,16606.8,4735.56,11871.24,0.0,0.0,2024-12-19,1107.12
19177,19177,2024-12-31,Charged Off,5956.49,5956.49,26387.97,18374.29,8013.68,2028.37,162.27,2022-08-13,93.36
19178,19178,2024-12-31,Current,15562.46,15562.46,7385.44,3861.73,3523.71,0.0,0.0,2024-12-19,461.59
19179,19179,2024-12-31,Charged Off,4631.3,4631.3,3705.6,2735.41,970.19,485.61,38.85,2024-09-02,29.25
19180,19180,2024-12-31,Current,152.37,152.37,5365.15,4721.56,643.59,0.0,0.0,2024-12-17,153.29
19181,19181,2024-12-31,Fully Paid,0.23,0.23,41067.0,29890.15,11176.85,0.0,0.0,2023-04-08,1140.75
19182,19182,2024-12-31,Current,1172.72,1172.72,6401.4,3806.6,2594.8,0.0,0.0,2024-12-15,213.38
19183,19183,2024-12-31,Current,10128.75,10128.75,3486.48,1645.67,1840.81,0.0,0.0,2024-12-20,290.54
19184,19184,2024-12-31,Fully Paid,0.03,0.03,10769.4,7425.75,3343.65,0.0,0.0,2024-09-14,299.15
19185,19185,2024-12-31,Current,13455.01,13455.01,2530.01,1144.79,1385.22,0.0,0.0,2024-12-05,361.43
19186,19186,2024-12-31,Current,22805.89,22805.89,8326.26,6743.11,1583.15,0.0,0.0,2024-12-01,925.14
19187,19187,2024-12-31,Current,878.55,878.55,4470.3,4014.55,455.75,0.0,0.0,2024-12-23,149.01
19188,19188,2024-12-31,Current,1063.8,1063.8,18517.42,13755.27,4762.15,0.0,0.0,2024-12-18,544.63
19189,19189,2024-12-31,Fully Paid,0,0,5455.0,4882.85,572.15,0.0,0.0,2023-03-04,151.45
19190,19190,2024-12-31,Current,18027.8,18027.8,3764.24,1895.37,1868.87,0.0,0.0,2024-12-02,470.53
19191,19191,2024-12-31,Fully Paid,0,0,34256.75,29460.54,4796.21,0.0,0.0,2024-11-15,951.45
19192,19192,2024-12-31,Fully Paid,0.15,0.15,30600.0,24880.64,5719.36,0.0,0.0,2023-10-04,850.0
19193,19193,2024-12-31,Current,5072.1,5072.1,17236.66,14582.75,2653.91,0.0,0.0,2024-12-20,374.71
19194,19194,2024-12-31,Current,5635.96,5635.96,6513.6,4231.73,2281.87,0.0,0.0,2024-12-21,217.12
19195,19195,2024-12-31,Current,3844.02,3844.02,1899.7,1034.47,865.23,0.0,0.0,2024-12-14,189.97
19196,19196,2024-12-31,Current,12332.89,12332.89,23868.7,12435.41,11433.29,0.0,0.0,2024-12-25,645.1
19197,19197,2024-12-31,Current,5254.92,5254.92,2732.2,2056.01,676.19,0.0,0.0,2024-12-24,143.8
19198,19198,2024-12-31,Fully Paid,0.02,0.02,51567.48,39600.01,11967.47,0.0,0.0,2023-02-28,1432.43
19199,19199,2024-12-31,Current,16594.88,16594.88,3803.7,2808.37,995.33,0.0,0.0,2024-12-18,380.37
19200,19200,2024-12-31,Current,3636.61,3636.61,16161.7,11067.34,5094.36,0.0,0.0,2024-12-07,557.3
19201,19201,2024-12-31,Current,555.6,555.6,10644.18,9258.92,1385.26,0.0,0.0,2024-12-30,186.74
19202,19202,2024-12-31,Fully Paid,0.2,0.2,26120.16,19649.71,6470.45,0.0,0.0,2023-07-22,725.56
19203,19203,2024-12-31,Charged Off,11309.58,11309.58,20231.64,12990.3,7241.34,3050.26,244.02,2024-08-21,283.98
19204,19204,2024-12-31,Current,7883.47,7883.47,15932.57,7112.26,8820.31,0.0,0.0,2024-12-18,430.61
19205,19205,2024-12-31,Current,9903.69,9903.69,6335.56,4899.65,1435.91,0.0,0.0,2024-12-06,287.98
19206,19206,2024-12-31,Current,6871.98,6871.98,4692.35,2888.57,1803.78,0.0,0.0,2024-12-07,360.95
19207,19207,2024-12-31,Current,3911.24,3911.24,13393.36,10912.57,2480.79,0.0,0.0,2024-12-02,291.16
19208,19208,2024-12-31,Current,3336.51,3336.51,2240.04,1526.11,713.93,0.0,0.0,2024-12-06,101.82
19209,19209,2024-12-31,Current,12824.89,12824.89,9612.24,4866.39,4745.85,0.0,0.0,2024-12-25,436.92
19210,19210,2024-12-31,Current,2049.03,2049.03,18797.4,15707.87,3089.53,0.0,0.0,2024-12-16,348.1
19211,19211,2024-12-31,Fully Paid,0.01,0.01,12198.96,9765.5,2433.46,0.0,0.0,2024-08-17,338.86
19212,19212,2024-12-31,Current,15186.42,15186.42,17732.92,9221.86,8511.06,0.0,0.0,2024-12-26,611.48
19213,19213,2024-12-31,Charged Off,3733.19,3733.19,2458.92,1220.68,1238.24,1207.42,96.59,2024-10-28,16.84
19214,19214,2024-12-31,Current,2787.24,2787.24,21746.43,16941.91,4804.52,0.0,0.0,2024-12-06,410.31
19215,19215,2024-12-31,Current,11472.7,11472.7,5438.7,3286.89,2151.81,0.0,0.0,2024-12-21,543.87
19216,19216,2024-12-31,Charged Off,7287.96,7287.96,3118.6,2421.97,696.63,2307.7,184.62,2020-12-26,146.84
19217,19217,2024-12-31,Current,15955.9,15955.9,16304.76,8666.31,7638.45,0.0,0.0,2024-12-24,603.88
19218,19218,2024-12-31,Current,9156.95,9156.95,10562.94,8391.78,2171.16,0.0,0.0,2024-12-01,340.74
19219,19219,2024-12-31,Current,4524.29,4524.29,4787.72,2767.37,2020.35,0.0,0.0,2024-12-12,170.99
19220,19220,2024-12-31,Current,5861.23,5861.23,8182.8,5781.11,2401.69,0.0,0.0,2024-12-28,409.14
19221,19221,2024-12-31,Current,3199.93,3199.93,13683.36,11514.83,2168.53,0.0,0.0,2024-12-18,471.84
19222,19222,2024-12-31,Charged Off,5833.46,5833.46,3557.88,1454.63,2103.25,1030.99,82.48,2022-09-22,63.76
19223,19223,2024-12-31,Fully Paid,0,0,16735.06,11861.57,4873.49,0.0,0.0,2023-05-21,464.61
19224,19224,2024-12-31,Current,23204.85,23204.85,8048.6,5939.82,2108.78,0.0,0.0,2024-12-21,574.9
19225,19225,2024-12-31,Charged Off,6708.62,6708.62,1145.52,576.2,569.32,1246.87,99.75,2022-01-05,28.23
19226,19226,2024-12-31,Current,26846.07,26846.07,5601.12,2825.52,2775.6,0.0,0.0,2024-12-02,700.14
19227,19227,2024-12-31,Current,7635.73,7635.73,39550.5,31936.8,7613.7,0.0,0.0,2024-12-07,1318.35
19228,19228,2024-12-31,Current,18659.89,18659.89,14908.74,6322.01,8586.73,0.0,0.0,2024-12-21,677.67
19229,19229,2024-12-31,Current,621.49,621.49,5782.32,4229.86,1552.46,0.0,0.0,2024-12-23,107.08
19230,19230,2024-12-31,Charged Off,12286.16,12286.16,3541.02,2370.71,1170.31,4505.73,360.46,2023-12-23,177.76
19231,19231,2024-12-31,Current,7504.59,7504.59,2752.56,2205.16,547.4,0.0,0.0,2024-12-18,305.84
19232,19232,2024-12-31,Current,12484.87,12484.87,3504.27,2494.58,1009.69,0.0,0.0,2024-12-04,500.61
19233,19233,2024-12-31,Fully Paid,0,0,23017.49,17888.45,5129.04,0.0,0.0,2024-05-14,639.19
19234,19234,2024-12-31,Fully Paid,0,0,8055.26,7420.16,635.1,0.0,0.0,2023-05-18,223.66
19235,19235,2024-12-31,Current,2426.33,2426.33,9085.57,7556.0,1529.57,0.0,0.0,2024-12-18,193.31
19236,19236,2024-12-31,Current,8122.11,8122.11,6774.48,3696.03,3078.45,0.0,0.0,2024-12-26,282.27
19237,19237,2024-12-31,Current,4328.12,4328.12,15569.96,13585.27,1984.69,0.0,0.0,2024-12-21,556.07
19238,19238,2024-12-31,Fully Paid,0,0,13148.63,9905.13,3243.5,0.0,0.0,2024-09-07,365.23
19239,19239,2024-12-31,Current,13799.7,13799.7,8183.23,3886.15,4297.08,0.0,0.0,2024-12-13,743.93
19240,19240,2024-12-31,Fully Paid,0,0,20103.71,17968.49,2135.22,0.0,0.0,2023-01-28,558.31
19241,19241,2024-12-31,Current,441.36,441.36,8491.29,6947.48,1543.81,0.0,0.0,2024-12-25,148.97
19242,19242,2024-12-31,Fully Paid,0,0,23989.18,19519.35,4469.83,0.0,0.0,2023-08-21,666.23
19243,19243,2024-12-31,Charged Off,1210.01,1210.01,14001.9,8683.68,5318.22,287.09,22.97,2023-02-16,54.92
19244,19244,2024-12-31,Current,9011.44,9011.44,2859.93,699.62,2160.31,0.0,0.0,2024-12-17,317.77
19245,19245,2024-12-31,Current,9066.5,9066.5,7713.16,5752.47,1960.69,0.0,0.0,2024-12-28,296.66
19246,19246,2024-12-31,Current,10923.34,10923.34,6734.4,3976.45,2757.95,0.0,0.0,2024-12-09,561.2
19247,19247,2024-12-31,Current,3059.54,3059.54,6960.24,4286.16,2674.08,0.0,0.0,2024-12-08,290.01
19248,19248,2024-12-31,Current,4552.31,4552.31,10072.14,5236.69,4835.45,0.0,0.0,2024-12-17,258.26
19249,19249,2024-12-31,Current,11869.38,11869.38,5589.28,2980.98,2608.3,0.0,0.0,2024-12-16,349.33
19250,19250,2024-12-31,Current,2204.11,2204.11,5893.94,5230.66,663.28,0.0,0.0,2024-12-08,226.69
19251,19251,2024-12-31,Charged Off,15866.43,15866.43,41384.0,23934.64,17449.36,4061.9,324.95,2024-06-06,464.68
19252,19252,2024-12-31,Current,3172.35,3172.35,20231.84,16650.48,3581.36,0.0,0.0,2024-12-17,652.64
19253,19253,2024-12-31,Current,5039.41,5039.41,3232.71,2342.87,889.84,0.0,0.0,2024-12-03,248.67
19254,19254,2024-12-31,Current,5669.45,5669.45,8076.36,6118.08,1958.28,0.0,0.0,2024-12-09,237.54
19255,19255,2024-12-31,Current,953.61,953.61,10679.13,8949.7,1729.43,0.0,0.0,2024-12-21,323.61
19256,19256,2024-12-31,Fully Paid,0,0,7295.65,4906.47,2389.18,0.0,0.0,2023-05-20,202.55
19257,19257,2024-12-31,Current,3763.0,3763.0,2194.06,1088.89,1105.17,0.0,0.0,2024-12-20,199.46
19258,19258,2024-12-31,Current,1222.81,1222.81,4444.44,3685.0,759.44,0.0,0.0,2024-12-01,158.73
19259,19259,2024-12-31,Current,3383.27,3383.27,5155.08,3909.61,1245.47,0.0,0.0,2024-12-15,245.48
19260,19260,2024-12-31,Current,7584.19,7584.19,4175.6,2402.63,1772.97,0.0,0.0,2024-12-27,379.6
19261,19261,2024-12-31,Fully Paid,0.11,0.11,36713.88,24285.75,12428.13,0.0,0.0,2023-08-08,1019.83
19262,19262,2024-12-31,Fully Paid,0,0,21889.71,19789.07,2100.64,0.0,0.0,2024-12-28,607.96
19263,19263,2024-12-31,Current,5995.28,5995.28,1566.18,1313.41,252.77,0.0,0.0,2024-12-21,223.74
19264,19264,2024-12-31,Charged Off,8408.79,8408.79,37165.53,26203.67,10961.86,2794.1,223.53,2024-08-08,401.47
19265,19265,2024-12-31,Current,20883.79,20883.79,6345.08,3752.69,2592.39,0.0,0.0,2024-12-07,906.44
19266,19266,2024-12-31,Current,15807.72,15807.72,12906.75,9017.55,3889.2,0.0,0.0,2024-12-06,860.45
19267,19267,2024-12-31,Fully Paid,0.1,0.1,11751.84,9946.56,1805.28,0.0,0.0,2024-02-07,326.44
19268,19268,2024-12-31,Fully Paid,0,0,24086.38,19590.08,4496.3,0.0,0.0,2024-07-13,668.93
19269,19269,2024-12-31,Charged Off,14628.92,14628.92,27327.52,15116.96,12210.56,3877.72,310.22,2023-02-03,377.36
19270,19270,2024-12-31,Current,20031.36,20031.36,14964.88,9829.16,5135.72,0.0,0.0,2024-12-29,1068.92
19271,19271,2024-12-31,Charged Off,10722.01,10722.01,9058.32,3960.72,5097.6,3237.49,259.0,2023-11-02,44.54
19272,19272,2024-12-31,Fully Paid,0,0,24364.31,17599.55,6764.76,0.0,0.0,2024-07-02,676.66
19273,19273,2024-12-31,Current,20573.59,20573.59,5976.24,4245.04,1731.2,0.0,0.0,2024-12-20,498.02
19274,19274,2024-12-31,Current,11099.05,11099.05,2259.11,842.83,1416.28,0.0,0.0,2024-12-25,322.73
19275,19275,2024-12-31,Fully Paid,0,0,29231.21,19818.78,9412.43,0.0,0.0,2023-08-21,811.91
19276,19276,2024-12-31,Current,4030.01,4030.01,21246.9,15443.73,5803.17,0.0,0.0,2024-12-10,708.23
19277,19277,2024-12-31,Current,6861.9,6861.9,3748.92,3011.57,737.35,0.0,0.0,2024-12-19,312.41
19278,19278,2024-12-31,Fully Paid,0,0,11057.02,9911.91,1145.11,0.0,0.0,2023-02-19,307.12
19279,19279,2024-12-31,Current,318.72,318.72,5492.02,4617.36,874.66,0.0,0.0,2024-12-16,161.53
19280,19280,2024-12-31,Fully Paid,0.23,0.23,13672.44,9711.46,3960.98,0.0,0.0,2024-07-05,379.79
19281,19281,2024-12-31,Current,1871.99,1871.99,9052.26,5611.4,3440.86,0.0,0.0,2024-12-11,184.74
19282,19282,2024-12-31,Current,4520.14,4520.14,11892.3,7238.85,4653.45,0.0,0.0,2024-12-14,283.15
19283,19283,2024-12-31,Current,6451.04,6451.04,19796.94,17841.93,1955.01,0.0,0.0,2024-12-29,733.22
19284,19284,2024-12-31,Current,4304.87,4304.87,18490.69,15190.5,3300.19,0.0,0.0,2024-12-01,637.61
19285,19285,2024-12-31,Fully Paid,0,0,8841.09,7418.5,1422.59,0.0,0.0,2024-01-31,245.44
19286,19286,2024-12-31,Current,6601.22,6601.22,2325.62,795.47,1530.15,0.0,0.0,2024-12-16,211.42
19287,19287,2024-12-31,Current,7009.38,7009.38,4474.68,2892.66,1582.02,0.0,0.0,2024-12-15,213.08
19288,19288,2024-12-31,Fully Paid,200.01,200.01,11879.65,9545.26,2334.39,0.0,0.0,2024-12-09,201.35
19289,19289,2024-12-31,Current,2883.43,2883.43,6931.46,4508.25,2423.21,0.0,0.0,2024-12-09,169.06
19290,19290,2024-12-31,Current,2255.23,2255.23,32536.56,22378.85,10157.71,0.0,0.0,2024-12-06,581.01
19291,19291,2024-12-31,Fully Paid,0.15,0.15,27400.32,24324.48,3075.84,0.0,0.0,2024-04-03,761.12
19292,19292,2024-12-31,Current,8280.68,8280.68,3615.08,1510.77,2104.31,0.0,0.0,2024-12-15,258.22
19293,19293,2024-12-31,Current,2409.42,2409.42,5878.74,4883.24,995.5,0.0,0.0,2024-12-20,139.97
19294,19294,2024-12-31,Charged Off,14023.76,14023.76,1882.53,798.16,1084.37,4087.29,326.98,2024-04-20,147.47
19295,19295,2024-12-31,Fully Paid,0.15,0.15,9896.4,7327.45,2568.95,0.0,0.0,2024-10-10,274.9
19296,19296,2024-12-31,Current,10502.99,10502.99,18123.71,14169.56,3954.15,0.0,0.0,2024-12-25,489.83
