pull_id,borrower_id,loan_id,pull_date,bureau,fico_score,inquiries_6m,mths_since_last_delinq
18824,777,18824,2024-05-08,TransUnion,694,2,38
18825,10362,18825,2023-09-22,Equifax,742,0,
18826,4468,18826,2021-05-17,Equifax,778,5,
18827,5360,18827,2021-10-08,TransUnion,791,0,
18828,13277,18828,2024-01-15,Experian,692,0,21
18829,859,18829,2021-04-13,Equifax,736,2,
18830,13669,18830,2024-05-04,TransUnion,695,1,
18831,8904,18831,2020-03-23,TransUnion,693,5,
18832,5489,18832,2022-05-26,TransUnion,748,4,
18833,14027,18833,2020-02-11,Equifax,718,4,
18834,2316,18834,2021-09-27,TransUnion,784,2,33
18835,4224,18835,2020-01-02,Experian,613,4,43
18836,6541,18836,2023-03-16,Experian,798,2,16
18837,2634,18837,2020-10-28,Equifax,772,1,
18838,10070,18838,2020-11-06,TransUnion,726,4,
18839,3191,18839,2023-11-14,TransUnion,724,0,
18840,693,18840,2021-01-08,Experian,638,5,15
18841,3475,18841,2022-08-20,Experian,720,5,
18842,6250,18842,2022-10-17,Equifax,712,3,
18843,11091,18843,2022-11-03,Experian,777,0,
18844,9478,18844,2024-03-20,Equifax,690,3,
18845,14734,18845,2023-04-09,Experian,611,0,
18846,14878,18846,2022-11-14,Experian,634,4,
18847,962,18847,2022-02-22,TransUnion,671,0,
18848,3781,18848,2022-04-13,TransUnion,703,3,
18849,12972,18849,2020-02-26,Experian,773,0,
18850,7029,18850,2023-03-10,TransUnion,696,1,
18851,1241,18851,2021-09-05,Equifax,658,4,
18852,9351,18852,2021-12-08,Equifax,697,2,32
18853,9767,18853,2021-11-24,Equifax,729,3,6
18854,13940,18854,2024-04-15,Experian,766,4,
18855,4056,18855,2021-07-07,Experian,720,5,
18856,13457,18856,2024-05-06,TransUnion,705,3,
18857,12270,18857,2020-12-16,Experian,633,1,
18858,6368,18858,2020-09-21,TransUnion,807,0,43
18859,9360,18859,2020-01-11,Experian,582,0,62
18860,12607,18860,2022-06-14,Experian,731,1,
18861,611,18861,2021-08-29,Equifax,742,4,
18862,14528,18862,2021-06-25,Equifax,845,4,59
18863,5330,18863,2023-11-05,Experian,700,4,
18864,1087,18864,2020-11-15,Experian,635,1,
18865,2312,18865,2024-03-16,Equifax,731,4,55
18866,5989,18866,2022-10-16,TransUnion,843,5,
18867,12576,18867,2020-08-10,Experian,657,1,36
18868,4229,18868,2023-10-29,TransUnion,678,5,4
18869,4671,18869,2022-07-05,Experian,698,1,
18870,4936,18870,2022-11-24,Experian,607,2,
18871,14554,18871,2023-03-21,Equifax,667,3,
18872,13735,18872,2020-12-01,Equifax,733,3,
18873,7374,18873,2023-08-05,Experian,669,0,
18874,784,18874,2023-12-30,Experian,695,2,
18875,9632,18875,2022-08-08,TransUnion,692,4,12
18876,10257,18876,2020-05-01,TransUnion,720,0,
18877,11054,18877,2020-06-18,Experian,690,0,
18878,7773,18878,2022-08-15,Experian,732,5,
18879,10474,18879,2021-01-22,TransUnion,704,5,48
18880,13055,18880,2020-01-26,Equifax,835,1,26
18881,9213,18881,2024-05-16,TransUnion,666,5,60
18882,13790,18882,2020-11-04,TransUnion,673,3,
18883,8183,18883,2020-09-15,TransUnion,730,1,54
18884,3820,18884,2021-12-06,TransUnion,606,4,
18885,992,18885,2021-11-18,Experian,781,4,
18886,2264,18886,2023-03-12,Experian,667,4,43
18887,13440,18887,2020-11-09,Experian,632,4,4
18888,10353,18888,2022-03-11,Experian,689,0,13
18889,4419,18889,2020-12-15,TransUnion,645,3,
18890,11240,18890,2022-10-15,TransUnion,733,3,
18891,13846,18891,2020-01-02,Experian,644,4,47
18892,7695,18892,2023-02-27,Equifax,700,5,
18893,11320,18893,2021-11-26,Equifax,621,2,43
18894,14241,18894,2021-05-20,TransUnion,679,0,
18895,4352,18895,2024-02-04,Equifax,636,2,
18896,11173,18896,2020-05-19,TransUnion,632,4,44
18897,8919,18897,2024-03-17,Experian,727,2,25
18898,4525,18898,2020-12-05,TransUnion,835,0,
18899,12609,18899,2022-05-25,Experian,733,2,7
18900,7448,18900,2020-03-02,TransUnion,637,5,
18901,2281,18901,2022-04-14,Experian,793,2,11
18902,4690,18902,2021-07-23,Equifax,737,4,
18903,3019,18903,2020-04-29,TransUnion,734,4,44
18904,14851,18904,2023-08-02,TransUnion,697,2,
18905,7067,18905,2023-05-05,Equifax,632,1,
18906,8911,18906,2023-01-10,Experian,585,5,
18907,12912,18907,2020-11-15,TransUnion,722,5,20
18908,7352,18908,2022-04-24,Experian,727,1,22
18909,8707,18909,2023-09-07,Experian,700,1,
18910,3377,18910,2020-07-28,TransUnion,738,3,
18911,5267,18911,2022-04-01,Experian,741,5,48
18912,2230,18912,2023-02-04,Equifax,683,5,18
18913,3214,18913,2020-11-04,Equifax,780,4,22
18914,14689,18914,2024-05-19,TransUnion,741,2,29
18915,14776,18915,2023-05-03,Experian,736,5,
18916,11241,18916,2020-02-04,Equifax,705,2,
18917,10328,18917,2023-08-19,Equifax,601,0,
18918,3913,18918,2020-09-20,Experian,582,3,60
18919,12232,18919,2020-10-31,Experian,616,0,
18920,1085,18920,2021-09-29,Experian,663,4,
18921,7945,18921,2023-11-05,TransUnion,763,4,50
18922,5637,18922,2023-04-16,Experian,710,5,18
18923,8695,18923,2024-03-22,Experian,746,4,4
18924,8651,18924,2021-01-14,Equifax,745,0,
18925,4286,18925,2020-09-10,TransUnion,725,0,
18926,1933,18926,2024-05-14,TransUnion,690,5,
18927,795,18927,2024-05-07,TransUnion,660,2,
18928,9834,18928,2021-12-19,Equifax,761,1,
18929,9143,18929,2022-01-16,TransUnion,827,4,
18930,9299,18930,2021-05-12,Experian,655,3,
18931,7815,18931,2024-05-13,TransUnion,661,3,
18932,12156,18932,2022-02-01,Equifax,811,2,60
18933,13386,18933,2022-11-14,TransUnion,729,3,46
18934,81,18934,2022-12-12,TransUnion,718,5,
18935,7505,18935,2020-06-22,Experian,844,2,
18936,9876,18936,2021-12-29,Experian,694,2,
18937,4075,18937,2021-11-26,TransUnion,680,5,3
18938,9860,18938,2023-06-07,Experian,682,0,8
18939,5139,18939,2023-09-07,Experian,718,1,
18940,6703,18940,2023-03-13,Equifax,737,0,
18941,690,18941,2021-12-08,Experian,684,4,
18942,11843,18942,2020-01-04,TransUnion,743,2,
18943,2303,18943,2020-08-21,Equifax,583,2,
18944,7840,18944,2021-03-28,Equifax,723,3,16
18945,10875,18945,2023-05-16,TransUnion,713,4,
18946,4495,18946,2023-09-07,TransUnion,649,0,
18947,243,18947,2020-09-07,TransUnion,743,3,31
18948,14391,18948,2023-06-20,TransUnion,688,0,
18949,4254,18949,2023-12-07,Equifax,712,2,
18950,836,18950,2021-11-22,TransUnion,658,5,
18951,8048,18951,2023-04-16,TransUnion,823,5,
18952,180,18952,2020-11-18,Equifax,746,5,
18953,5270,18953,2021-09-04,Experian,708,1,
18954,10401,18954,2020-10-29,TransUnion,593,2,20
18955,3424,18955,2021-01-30,Experian,691,1,
18956,2470,18956,2020-04-10,Equifax,738,3,
18957,9882,18957,2022-11-29,TransUnion,683,0,
18958,4069,18958,2022-03-20,TransUnion,711,0,29
18959,460,18959,2024-04-06,TransUnion,646,1,3
18960,7130,18960,2021-04-28,Equifax,683,0,
18961,161,18961,2023-11-05,Experian,718,4,63
18962,14082,18962,2023-11-02,TransUnion,600,3,
18963,14117,18963,2023-04-06,Experian,735,4,10
18964,14501,18964,2021-03-20,TransUnion,708,0,
18965,5248,18965,2020-11-21,Equifax,655,4,67
18966,6215,18966,2022-02-24,TransUnion,686,2,
18967,3535,18967,2023-03-02,Experian,720,0,
18968,368,18968,2021-08-05,Equifax,583,4,44
18969,13976,18969,2020-04-20,Equifax,588,0,
18970,2085,18970,2023-09-07,TransUnion,727,0,
18971,12661,18971,2022-07-01,Equifax,706,4,
18972,10277,18972,2024-04-28,TransUnion,805,0,
18973,10473,18973,2020-11-22,Equifax,838,2,
18974,10379,18974,2024-03-24,Experian,749,0,41
18975,11818,18975,2021-12-26,TransUnion,814,3,
18976,3532,18976,2021-10-23,TransUnion,816,4,
18977,4099,18977,2021-11-28,TransUnion,706,5,
18978,3439,18978,2020-12-30,Experian,720,0,
18979,5656,18979,2022-07-22,Experian,706,4,
18980,14128,18980,2020-11-30,Experian,597,0,61
18981,2590,18981,2021-04-13,Equifax,644,5,
18982,7489,18982,2022-06-19,Equifax,706,4,
18983,11,18983,2022-04-25,Experian,827,5,
18984,3072,18984,2023-11-29,TransUnion,710,4,
18985,13305,18985,2020-09-04,TransUnion,649,2,
18986,4742,18986,2022-10-10,TransUnion,650,5,
18987,3641,18987,2024-05-27,Equifax,600,0,12
18988,13817,18988,2022-09-01,Experian,641,5,
18989,914,18989,2020-03-23,TransUnion,740,4,
18990,1248,18990,2021-07-28,TransUnion,808,0,
18991,440,18991,2020-05-26,Experian,653,2,40
18992,10089,18992,2023-09-23,Experian,824,4,67
18993,2626,18993,2020-07-19,Equifax,704,3,
18994,10695,18994,2020-02-15,Experian,595,2,40
18995,14641,18995,2022-07-22,Experian,796,3,
18996,11454,18996,2020-06-17,Experian,750,1,5
18997,11009,18997,2020-06-02,Equifax,689,5,
18998,252,18998,2022-08-26,Equifax,675,1,11
18999,7054,18999,2020-10-25,Equifax,609,3,
19000,3638,19000,2021-10-20,TransUnion,676,4,
19001,10984,19001,2022-12-22,Equifax,782,1,
19002,6081,19002,2022-02-28,Equifax,585,4,
19003,14988,19003,2023-03-15,Experian,620,1,
19004,9708,19004,2021-11-22,Experian,737,5,
19005,1641,19005,2020-03-12,Experian,723,4,
19006,11286,19006,2024-04-08,Equifax,654,3,
19007,2310,19007,2022-02-04,Experian,612,3,
19008,6100,19008,2022-11-01,Equifax,675,0,
19009,9429,19009,2021-06-22,Experian,636,5,
19010,13933,19010,2024-04-09,Equifax,659,2,3
19011,6947,19011,2020-02-21,Experian,669,3,19
19012,6690,19012,2023-11-28,TransUnion,668,0,47
19013,1942,19013,2021-01-22,Experian,636,1,5
19014,12948,19014,2023-09-25,Equifax,680,3,
19015,1094,19015,2022-02-11,Equifax,772,3,
19016,14445,19016,2020-10-07,TransUnion,638,5,24
19017,12621,19017,2023-02-05,TransUnion,820,5,
19018,12988,19018,2023-10-14,Experian,725,3,49
19019,6655,19019,2021-02-19,Equifax,703,1,65
19020,4969,19020,2022-12-08,TransUnion,749,4,38
19021,6495,19021,2022-10-10,Experian,587,1,
19022,12551,19022,2021-12-03,TransUnion,642,4,41
19023,13637,19023,2021-01-18,Experian,648,5,31
19024,10132,19024,2023-01-27,TransUnion,737,0,3
19025,3719,19025,2020-04-30,Experian,770,2,40
19026,4913,19026,2021-10-16,Equifax,736,0,14
19027,14539,19027,2021-01-20,Equifax,747,0,49
19028,7592,19028,2023-09-28,TransUnion,745,4,33
19029,8722,19029,2023-01-03,Experian,764,3,
19030,13857,19030,2022-11-04,TransUnion,731,3,
19031,8046,19031,2024-03-10,Equifax,769,1,
19032,5592,19032,2023-03-27,Experian,632,1,38
19033,7804,19033,2023-07-25,Equifax,678,3,3
19034,8795,19034,2021-04-09,Experian,799,3,41
19035,4494,19035,2024-03-16,TransUnion,663,4,
19036,6395,19036,2023-10-05,Experian,652,4,
19037,8697,19037,2023-08-17,Experian,737,3,59
19038,7866,19038,2022-05-12,Equifax,719,0,69
19039,4645,19039,2023-08-10,Experian,729,4,7
19040,9608,19040,2022-07-05,Experian,703,2,
19041,3592,19041,2023-10-03,TransUnion,627,2,67
19042,3191,19042,2021-09-05,Equifax,724,3,
19043,6739,19043,2024-05-17,TransUnion,693,4,
19044,7442,19044,2021-12-31,Equifax,784,2,
19045,3679,19045,2023-04-24,TransUnion,667,3,
19046,7551,19046,2024-01-15,Experian,689,3,
19047,172,19047,2022-01-19,Experian,586,1,
19048,8502,19048,2021-09-25,Experian,742,2,33
19049,14978,19049,2020-12-18,Experian,798,0,32
19050,2715,19050,2021-06-09,Equifax,710,5,59
19051,2642,19051,2021-12-11,Equifax,667,2,
19052,10115,19052,2021-02-18,Equifax,719,3,58
19053,7044,19053,2023-07-27,Equifax,743,4,
19054,8043,19054,2021-05-26,Experian,828,5,
19055,3316,19055,2024-02-11,TransUnion,766,1,
19056,2896,19056,2021-02-17,TransUnion,714,5,
19057,9047,19057,2023-12-18,Experian,580,3,
19058,3505,19058,2021-05-28,TransUnion,618,2,24
19059,7690,19059,2022-05-10,Experian,712,1,16
19060,1964,19060,2020-08-21,TransUnion,714,1,21
19061,12866,19061,2022-08-07,Experian,635,2,69
19062,9979,19062,2021-12-04,Equifax,618,1,
19063,2416,19063,2020-06-24,Equifax,643,3,10
19064,12363,19064,2021-06-13,TransUnion,720,1,
19065,4643,19065,2020-10-19,Experian,698,5,
19066,3407,19066,2023-02-27,TransUnion,726,2,68
19067,4551,19067,2020-09-13,Equifax,667,1,54
19068,3821,19068,2023-05-01,TransUnion,627,2,61
19069,11589,19069,2024-05-20,Experian,625,1,37
19070,4657,19070,2021-10-13,Experian,745,3,
19071,5336,19071,2022-05-24,Equifax,607,0,23
19072,11217,19072,2023-01-01,TransUnion,806,5,
19073,4346,19073,2023-05-17,Experian,788,0,27
19074,10788,19074,2021-04-15,Experian,719,4,21
19075,8197,19075,2023-02-11,TransUnion,679,5,53
19076,2920,19076,2020-09-16,Equifax,767,0,
19077,6807,19077,2023-02-16,TransUnion,589,4,
19078,5818,19078,2022-04-15,Equifax,690,5,
19079,5151,19079,2020-05-25,TransUnion,788,3,
19080,13908,19080,2022-07-13,TransUnion,723,5,51
19081,9479,19081,2020-04-02,Equifax,688,2,
19082,9006,19082,2024-04-10,Equifax,741,0,
19083,5024,19083,2022-03-04,TransUnion,695,2,18
19084,4503,19084,2024-01-31,Equifax,719,5,16
19085,5619,19085,2021-08-25,TransUnion,664,4,
19086,13772,19086,2023-04-10,Equifax,739,0,
19087,11912,19087,2020-06-05,Experian,595,4,
19088,3205,19088,2022-05-15,Experian,678,4,45
19089,10931,19089,2022-08-08,Experian,656,5,
19090,10047,19090,2020-12-01,TransUnion,813,5,
19091,8893,19091,2021-05-17,TransUnion,627,1,
19092,6086,19092,2024-01-04,TransUnion,677,5,
19093,1400,19093,2023-03-17,Experian,680,2,
19094,12406,19094,2023-06-14,TransUnion,845,1,53
19095,5884,19095,2020-11-18,Experian,836,0,24
19096,7014,19096,2020-05-17,Experian,719,2,8
19097,13336,19097,2023-01-19,Equifax,709,1,
19098,11861,19098,2021-06-27,Equifax,707,0,26
19099,9734,19099,2020-07-03,Experian,738,2,34
19100,5425,19100,2022-05-07,Experian,637,1,
19101,14900,19101,2021-08-30,Experian,715,4,
19102,12920,19102,2023-12-20,TransUnion,681,0,24
19103,9152,19103,2020-04-23,TransUnion,730,4,
19104,9913,19104,2022-10-26,Experian,730,5,67
19105,6748,19105,2021-12-17,TransUnion,696,4,44
19106,2987,19106,2023-03-30,TransUnion,746,2,
19107,8629,19107,2020-11-01,TransUnion,697,0,7
19108,1099,19108,2023-09-21,Equifax,581,3,
19109,6259,19109,2021-02-19,Equifax,833,2,
19110,11638,19110,2022-04-08,TransUnion,669,1,
19111,2571,19111,2023-01-29,Equifax,693,2,57
19112,4773,19112,2022-10-12,TransUnion,746,4,
19113,7987,19113,2020-05-05,Equifax,668,3,
19114,11846,19114,2020-07-18,Equifax,829,2,37
19115,12890,19115,2023-11-30,Equifax,828,1,42
19116,3696,19116,2020-01-12,Experian,653,2,51
19117,7957,19117,2020-06-09,Experian,732,4,35
19118,5976,19118,2021-12-12,Equifax,715,2,63
19119,2387,19119,2021-04-23,Experian,787,4,
19120,589,19120,2021-01-29,Experian,738,0,50
19121,1581,19121,2023-10-31,Equifax,684,0,
19122,8064,19122,2020-03-05,Experian,660,2,
19123,10689,19123,2020-04-05,Equifax,745,1,
19124,14309,19124,2020-05-18,Experian,724,5,
19125,1515,19125,2021-06-09,TransUnion,595,1,4
19126,14364,19126,2020-07-30,TransUnion,816,5,
19127,2447,19127,2020-10-15,TransUnion,641,0,70
19128,11113,19128,2024-01-30,Experian,834,5,52
19129,80,19129,2024-02-23,TransUnion,737,5,52
19130,13133,19130,2023-02-13,Experian,746,4,
19131,11007,19131,2021-09-09,TransUnion,726,5,24
19132,12392,19132,2020-07-14,Equifax,681,5,
19133,4576,19133,2022-02-11,TransUnion,830,2,
19134,8897,19134,2024-04-08,Equifax,618,3,60
19135,11039,19135,2021-02-14,TransUnion,850,0,
19136,1625,19136,2021-12-13,TransUnion,789,0,6
19137,5672,19137,2021-04-27,Equifax,677,0,
19138,11444,19138,2023-12-10,TransUnion,747,4,67
19139,10808,19139,2020-12-12,Experian,747,1,
19140,6161,19140,2023-05-28,Equifax,674,3,46
19141,6624,19141,2020-01-28,TransUnion,598,4,27
19142,14490,19142,2022-07-25,Experian,589,2,
19143,1118,19143,2023-04-11,Experian,725,0,9
19144,1447,19144,2023-07-16,TransUnion,720,5,
19145,8459,19145,2021-12-19,TransUnion,688,3,
19146,11314,19146,2020-04-03,Experian,705,5,
19147,11324,19147,2022-05-01,Equifax,709,2,
19148,14546,19148,2022-11-06,Experian,755,5,47
19149,1239,19149,2020-12-09,Experian,605,0,60
19150,12574,19150,2023-06-03,Equifax,684,0,
19151,4177,19151,2021-03-04,Equifax,743,2,70
19152,10716,19152,2022-02-04,Equifax,798,2,61
19153,7083,19153,2021-10-04,Equifax,675,0,
19154,7427,19154,2023-11-16,Experian,699,0,
19155,4741,19155,2021-05-03,Equifax,747,3,23
19156,2278,19156,2020-08-27,Experian,650,2,
19157,11014,19157,2022-07-02,Equifax,688,0,
19158,12146,19158,2020-04-05,Experian,671,1,
19159,4227,19159,2021-11-24,Experian,757,4,46
19160,11384,19160,2021-03-25,Equifax,681,2,
19161,9970,19161,2021-04-03,Experian,781,1,22
19162,14031,19162,2024-02-19,Experian,668,4,
19163,4201,19163,2021-11-13,Experian,819,1,
19164,9261,19164,2021-06-11,TransUnion,590,5,18
19165,8606,19165,2022-01-09,Experian,727,2,20
19166,8461,19166,2023-10-05,Equifax,710,2,
19167,570,19167,2023-01-24,Experian,639,5,61
19168,13964,19168,2021-11-24,Equifax,825,3,
19169,11155,19169,2020-09-07,Equifax,637,0,
19170,5587,19170,2023-07-28,Experian,823,4,
19171,701,19171,2022-05-08,Experian,749,2,
19172,7609,19172,2020-10-21,TransUnion,629,0,11
19173,3853,19173,2023-04-22,Experian,792,5,
19174,2371,19174,2020-02-10,Experian,684,1,
19175,5427,19175,2023-07-24,Equifax,721,4,
19176,2370,19176,2023-09-19,TransUnion,651,2,
19177,5082,19177,2020-02-13,TransUnion,630,4,
19178,1114,19178,2023-08-19,Experian,688,1,
19179,5629,19179,2023-05-02,Experian,824,2,69
19180,2785,19180,2022-01-17,Experian,647,5,
19181,2350,19181,2020-04-08,TransUnion,728,0,39
19182,5477,19182,2022-06-15,Experian,668,5,
19183,9313,19183,2023-12-20,TransUnion,705,5,
19184,12797,19184,2021-09-14,TransUnion,742,5,43
19185,4895,19185,2024-05-05,Experian,676,4,3
19186,5497,19186,2024-03-01,Experian,650,2,16
19187,7310,19187,2022-06-23,Equifax,718,1,
19188,7406,19188,2022-02-18,TransUnion,680,3,4
19189,5696,19189,2020-03-04,TransUnion,706,5,52
19190,12581,19190,2024-04-02,Equifax,710,1,
19191,847,19191,2021-11-15,TransUnion,785,2,
19192,4086,19192,2020-10-04,TransUnion,737,2,
19193,10776,19193,2021-02-20,Experian,798,5,23
19194,6412,19194,2022-06-21,Experian,603,1,13
19195,5066,19195,2024-02-14,Equifax,744,3,
19196,4404,19196,2021-11-25,Experian,636,5,
19197,12598,19197,2023-05-24,Equifax,590,5,
19198,12944,19198,2020-02-28,Experian,844,2,50
19199,5994,19199,2024-02-18,TransUnion,603,0,57
19200,12665,19200,2022-07-07,TransUnion,588,1,
19201,13393,19201,2020-03-30,TransUnion,600,5,4
19202,276,19202,2020-07-22,Equifax,677,2,5
19203,3501,19203,2022-09-21,TransUnion,758,0,21
19204,10663,19204,2021-11-18,Experian,692,4,43
19205,8434,19205,2023-02-06,Experian,742,4,37
19206,14585,19206,2023-11-07,TransUnion,812,1,22
19207,12952,19207,2021-02-02,Experian,608,3,
19208,10162,19208,2023-02-06,TransUnion,745,3,
19209,6944,19209,2023-02-25,Equifax,744,0,23
19210,750,19210,2020-06-16,Experian,673,5,
19211,10430,19211,2021-08-17,TransUnion,741,1,
19212,3675,19212,2022-07-26,Equifax,730,4,
19213,7133,19213,2023-09-28,TransUnion,819,4,
19214,5421,19214,2020-07-06,Equifax,699,0,
19215,3690,19215,2024-02-21,TransUnion,678,5,35
19216,574,19216,2020-01-26,TransUnion,730,4,
19217,10985,19217,2022-09-24,Experian,730,2,14
19218,8615,19218,2022-05-01,TransUnion,823,3,
19219,14067,19219,2022-08-12,Equifax,609,0,
19220,2224,19220,2023-04-28,Experian,680,5,10
19221,11882,19221,2022-07-18,Equifax,680,4,30
19222,4449,19222,2021-02-22,Experian,797,2,
19223,3096,19223,2020-05-21,TransUnion,621,3,35
19224,2930,19224,2023-10-21,TransUnion,734,3,46
19225,1480,19225,2021-08-05,Experian,742,4,61
19226,1946,19226,2024-04-02,TransUnion,659,1,
19227,4072,19227,2022-06-07,Equifax,707,1,
19228,7347,19228,2023-02-21,TransUnion,697,1,41
19229,1376,19229,2020-06-23,Experian,631,4,
19230,11363,19230,2023-04-23,TransUnion,769,5,
19231,6086,19231,2024-03-18,TransUnion,677,1,36
19232,11166,19232,2024-05-04,Experian,741,1,
19233,1615,19233,2021-05-14,Equifax,708,1,
19234,779,19234,2020-05-18,Equifax,679,0,
19235,12089,19235,2021-01-18,Equifax,678,2,39
19236,6881,19236,2022-12-26,Experian,748,4,33
19237,13801,19237,2022-08-21,TransUnion,741,5,
19238,4181,19238,2021-09-07,TransUnion,622,5,50
19239,2179,19239,2024-01-13,TransUnion,698,3,
19240,10221,19240,2020-01-28,Equifax,704,2,4
19241,3004,19241,2020-03-25,Experian,720,4,7
19242,9234,19242,2020-08-21,Experian,748,5,51
19243,9721,19243,2020-04-16,Experian,588,0,
19244,12121,19244,2024-03-17,Experian,680,1,33
19245,13308,19245,2022-10-28,Experian,624,4,
19246,2261,19246,2023-12-09,Experian,809,2,
19247,6561,19247,2022-12-08,Equifax,657,0,
19248,8070,19248,2021-09-17,Equifax,745,5,67
19249,14052,19249,2023-08-16,TransUnion,601,0,40
19250,1216,19250,2022-10-08,Equifax,674,1,
19251,3751,19251,2022-04-06,TransUnion,804,4,
19252,1763,19252,2022-05-17,Equifax,671,1,68
19253,6019,19253,2023-11-03,Experian,642,4,
19254,2765,19254,2022-02-09,Experian,798,1,48
19255,2405,19255,2022-03-21,TransUnion,646,5,
19256,3554,19256,2020-05-20,Equifax,690,5,
19257,11039,19257,2024-01-20,Equifax,850,5,4
19258,13808,19258,2022-08-01,Experian,626,4,47
19259,3681,19259,2023-03-15,TransUnion,749,1,65
19260,2256,19260,2024-01-27,TransUnion,712,2,
19261,4953,19261,2020-08-08,Equifax,715,3,3
19262,789,19262,2021-12-28,TransUnion,671,4,57
19263,1386,19263,2024-05-21,Experian,674,2,
19264,5538,19264,2022-02-08,Equifax,720,3,46
19265,9870,19265,2024-05-07,Equifax,755,5,4
19266,4759,19266,2023-09-06,Equifax,602,3,
19267,10450,19267,2021-02-07,TransUnion,638,3,
19268,493,19268,2021-07-13,Equifax,708,0,
19269,9434,19269,2021-03-03,TransUnion,679,5,51
19270,7787,19270,2023-10-29,TransUnion,680,2,56
19271,6224,19271,2021-11-02,TransUnion,605,1,
19272,4968,19272,2021-07-02,TransUnion,793,2,
19273,3381,19273,2023-12-20,Experian,666,1,3
19274,1345,19274,2024-05-25,Experian,595,1,
19275,10683,19275,2020-08-21,Experian,709,3,61
19276,13581,19276,2022-06-10,Equifax,722,5,
19277,356,19277,2023-12-19,Equifax,647,5,23
19278,3132,19278,2020-02-19,Equifax,813,4,
19279,14813,19279,2022-02-16,Equifax,649,4,
19280,2072,19280,2021-07-05,Equifax,726,3,
19281,13076,19281,2020-11-11,Equifax,731,0,13
19282,13354,19282,2021-06-14,Experian,714,4,19
19283,7847,19283,2022-09-29,TransUnion,719,4,
19284,7466,19284,2022-07-01,Equifax,734,5,
19285,7356,19285,2021-01-31,Experian,717,3,47
19286,10080,19286,2024-01-16,TransUnion,624,5,
19287,11505,19287,2023-03-15,Experian,638,5,
19288,9689,19288,2020-01-09,TransUnion,728,3,
19289,10745,19289,2021-07-09,TransUnion,657,5,5
19290,10475,19290,2020-04-06,Equifax,739,3,20
19291,6765,19291,2021-04-03,Equifax,831,4,
19292,11900,19292,2023-10-15,Experian,734,3,
19293,13473,19293,2021-06-20,Equifax,729,4,17
19294,6556,19294,2023-12-20,TransUnion,734,0,
19295,10665,19295,2021-10-10,TransUnion,669,3,70
19296,14093,19296,2021-11-25,TransUnion,780,5,
19297,4145,19297,2021-11-20,Experian,698,5,59
19298,14233,19298,2020-04-06,TransUnion,740,4,
19299,7528,19299,2022-09-11,Equifax,709,2,
19300,2821,19300,2020-03-20,TransUnion,583,5,
19301,10813,19301,2022-01-04,TransUnion,833,4,
19302,4380,19302,2023-01-13,Equifax,696,0,9
19303,14438,19303,2022-11-15,Experian,632,4,23
19304,11838,19304,2022-06-11,TransUnion,599,1,27
19305,3099,19305,2022-06-10,Experian,626,0,
19306,7253,19306,2023-03-16,Equifax,670,1,
19307,8253,19307,2020-08-20,Equifax,692,0,
19308,3580,19308,2020-05-20,Equifax,706,1,71
19309,8548,19309,2021-03-02,TransUnion,631,5,
19310,11270,19310,2021-01-22,Equifax,675,2,
19311,10909,19311,2021-06-20,TransUnion,595,2,
19312,14447,19312,2022-10-02,Experian,665,0,
19313,13192,19313,2024-02-03,Equifax,661,0,
19314,5122,19314,2023-07-27,TransUnion,720,0,4
19315,4745,19315,2024-04-19,Experian,740,1,
19316,12849,19316,2020-06-16,Experian,663,1,
19317,6503,19317,2020-11-11,TransUnion,661,0,55
19318,2043,19318,2024-01-09,TransUnion,771,3,16
19319,2021,19319,2023-12-04,Equifax,641,2,
19320,13300,19320,2020-08-27,TransUnion,698,1,27
19321,13954,19321,2021-03-16,Experian,710,2,34
19322,6007,19322,2023-05-09,Experian,679,0,
19323,14395,19323,2020-03-01,Experian,628,3,
19324,756,19324,2022-07-18,TransUnion,702,0,46
19325,12201,19325,2022-06-03,TransUnion,722,2,
19326,13742,19326,2021-03-06,Experian,809,5,
19327,9201,19327,2023-03-20,TransUnion,634,3,
19328,2097,19328,2024-02-11,TransUnion,614,4,
19329,13266,19329,2020-04-20,Experian,668,0,4
19330,12665,19330,2022-09-28,Experian,588,2,66
19331,1085,19331,2021-05-17,Equifax,663,2,45
19332,2742,19332,2020-02-16,Experian,691,0,70
19333,6426,19333,2020-06-18,TransUnion,838,2,
19334,4455,19334,2020-02-27,TransUnion,806,1,50
19335,1875,19335,2022-07-15,Equifax,669,2,
19336,8149,19336,2023-11-30,Experian,622,4,
19337,13475,19337,2020-11-03,Equifax,831,3,
19338,12821,19338,2024-02-28,TransUnion,636,4,
19339,7208,19339,2020-09-13,TransUnion,833,2,29
19340,122,19340,2020-02-01,Experian,612,5,
19341,4362,19341,2020-08-30,Equifax,673,0,20
19342,921,19342,2023-05-30,Experian,670,1,59
19343,4705,19343,2021-05-14,TransUnion,741,1,
19344,804,19344,2022-12-28,TransUnion,689,1,
19345,1546,19345,2023-06-21,Experian,738,4,50
19346,13400,19346,2024-01-12,Equifax,623,2,
19347,374,19347,2022-08-31,Experian,626,3,
19348,6032,19348,2020-03-13,TransUnion,637,3,26
19349,7608,19349,2023-04-21,Experian,735,5,
19350,10381,19350,2022-01-19,TransUnion,827,2,
19351,3703,19351,2023-06-18,Experian,718,3,57
19352,6118,19352,2024-05-23,Experian,644,4,3
